# emapper version: emapper-2.0.1 emapper DB: 2.0
# command: emapper.py  -i Y1.faa --target_orthologs one2one --scratch_dir scratch --output_dir mapper --output Y1 --keep_mapping_files --cpu 72 -m diamond
# time: Sun Aug  9 17:28:10 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
Y1_g_01405	543734.LCABL_27400	4.5e-54	218.0	Lactobacillaceae	rpoE	GO:0003674,GO:0003824,GO:0003899,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576		ko:K03048	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko03021,ko03400				Bacteria	1V6WX@1239,3F55D@33958,4HIUK@91061,COG3343@1,COG3343@2	NA|NA|NA	K	Participates in both the initiation and recycling phases of transcription. In the presence of the delta subunit, RNAP displays an increased specificity of transcription, a decreased affinity for nucleic acids, and an increased efficiency of RNA synthesis because of enhanced recycling
Y1_g_01406	543734.LCABL_27410	2.6e-79	301.2	Lactobacillaceae	ywiB												Bacteria	1V8IZ@1239,3F6AI@33958,4HIW0@91061,COG4506@1,COG4506@2	NA|NA|NA	S	Domain of unknown function (DUF1934)
Y1_g_01407	543734.LCABL_27420	2.7e-157	561.2	Lactobacillaceae	lipL	GO:0003674,GO:0003824,GO:0006082,GO:0006464,GO:0006629,GO:0006631,GO:0006633,GO:0006732,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009106,GO:0009107,GO:0009108,GO:0009249,GO:0009987,GO:0010467,GO:0016053,GO:0016415,GO:0016740,GO:0016746,GO:0016747,GO:0018065,GO:0018130,GO:0018193,GO:0018205,GO:0019538,GO:0019752,GO:0032787,GO:0036211,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0051186,GO:0051188,GO:0051604,GO:0071704,GO:0072330,GO:1901360,GO:1901362,GO:1901564,GO:1901576	2.3.1.200,2.3.1.204	ko:K16869,ko:K18821					ko00000,ko01000				Bacteria	1TQKA@1239,3F575@33958,4HCPS@91061,COG0095@1,COG0095@2	NA|NA|NA	H	biotin lipoate A B protein ligase
Y1_g_01408	543734.LCABL_27430	1.7e-267	927.9	Lactobacillaceae	ywfO	GO:0003674,GO:0003824,GO:0006139,GO:0006163,GO:0006195,GO:0006203,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008832,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009151,GO:0009155,GO:0009166,GO:0009200,GO:0009204,GO:0009215,GO:0009217,GO:0009262,GO:0009264,GO:0009394,GO:0009987,GO:0016787,GO:0016788,GO:0016793,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042578,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046070,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576		ko:K06885					ko00000				Bacteria	1TPVB@1239,3F442@33958,4HAX8@91061,COG1078@1,COG1078@2	NA|NA|NA	S	HD domain protein
Y1_g_01409	543734.LCABL_27440	1e-29	135.2	Bacteria	mutT		3.5.4.33,3.6.1.13,3.6.1.55	ko:K01515,ko:K03574,ko:K11991	ko00230,map00230		R01054,R10223	RC00002,RC00477	ko00000,ko00001,ko01000,ko03016,ko03400				Bacteria	COG0494@1,COG0494@2	NA|NA|NA	L	nUDIX hydrolase
Y1_g_01410	543734.LCABL_27450	1.3e-180	639.0	Lactobacillaceae													Bacteria	1UR34@1239,3F4J5@33958,4HDF2@91061,COG1434@1,COG1434@2	NA|NA|NA	S	DUF218 domain
Y1_g_01411	543734.LCABL_27460	3.5e-53	214.2	Lactobacillaceae	mscL	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006884,GO:0008150,GO:0008361,GO:0008381,GO:0009987,GO:0009992,GO:0015267,GO:0016020,GO:0016021,GO:0016043,GO:0019725,GO:0022803,GO:0022836,GO:0022857,GO:0030104,GO:0031224,GO:0031226,GO:0032535,GO:0042592,GO:0042802,GO:0044425,GO:0044459,GO:0044464,GO:0048878,GO:0051179,GO:0051234,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066		ko:K03282					ko00000,ko02000	1.A.22.1			Bacteria	1VA14@1239,3F6YZ@33958,4HKIA@91061,COG1970@1,COG1970@2	NA|NA|NA	M	Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell
Y1_g_01412	543734.LCABL_27470	6.6e-79	300.1	Lactobacillaceae													Bacteria	1TS2B@1239,3F5R6@33958,4HCID@91061,COG0786@1,COG0786@2	NA|NA|NA	E	glutamate:sodium symporter activity
Y1_g_01413	543734.LCABL_27480	9e-56	222.6	Bacilli	nudA												Bacteria	1VEJD@1239,4HNU5@91061,COG4043@1,COG4043@2	NA|NA|NA	S	ASCH
Y1_g_01414	568703.LGG_02559	8.4e-27	126.7	Lactobacillaceae													Bacteria	1U7NH@1239,29Q81@1,30B72@2,3F9YA@33958,4IHJT@91061	NA|NA|NA		
Y1_g_01415	1423816.BACQ01000037_gene1564	2.3e-176	624.8	Lactobacillaceae	prs		2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000				Bacteria	1TQ6Q@1239,3F3U2@33958,4HB61@91061,COG0462@1,COG0462@2	NA|NA|NA	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)
Y1_g_01416	543734.LCABL_27510	2.9e-217	761.1	Lactobacillaceae	glmU	GO:0000270,GO:0000271,GO:0000287,GO:0003674,GO:0003824,GO:0003977,GO:0005488,GO:0005975,GO:0005976,GO:0006022,GO:0006023,GO:0006024,GO:0006629,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009252,GO:0009273,GO:0009987,GO:0016051,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0016772,GO:0016779,GO:0019134,GO:0022610,GO:0030203,GO:0030260,GO:0033692,GO:0034637,GO:0034645,GO:0035635,GO:0040007,GO:0042546,GO:0043167,GO:0043169,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044403,GO:0044406,GO:0044409,GO:0044419,GO:0044650,GO:0046872,GO:0051701,GO:0051704,GO:0051806,GO:0051828,GO:0070569,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509	2.3.1.157,2.7.7.23	ko:K04042,ko:K11528	ko00520,ko01100,ko01130,map00520,map01100,map01130	M00362	R00416,R05332	RC00002,RC00004,RC00166	ko00000,ko00001,ko00002,ko01000				Bacteria	1TP88@1239,3F4I3@33958,4H9V5@91061,COG1207@1,COG1207@2	NA|NA|NA	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain
Y1_g_01417	543734.LCABL_27520	7.5e-222	776.2	Lactobacillaceae	ysaA												Bacteria	1V04Y@1239,3F3SH@33958,4HDS5@91061,COG4767@1,COG4767@2	NA|NA|NA	V	RDD family
Y1_g_01418	543734.LCABL_27530	1.7e-151	542.0	Lactobacillaceae	purR			ko:K09685					ko00000,ko03000				Bacteria	1TPN9@1239,3F3NH@33958,4HB8I@91061,COG0503@1,COG0503@2	NA|NA|NA	F	pur operon repressor
Y1_g_01419	543734.LCABL_27540	3.4e-120	437.6	Lactobacillaceae	ybbL	GO:0005575,GO:0005623,GO:0005886,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0009987,GO:0016020,GO:0019725,GO:0030003,GO:0042592,GO:0044464,GO:0046916,GO:0048878,GO:0050801,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071944,GO:0098771		ko:K02065,ko:K02068	ko02010,map02010	M00210,M00211,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1V3DQ@1239,3F4UY@33958,4HHGU@91061,COG4619@1,COG4619@2	NA|NA|NA	S	ABC transporter, ATP-binding protein
Y1_g_01420	543734.LCABL_27550	1.5e-119	435.6	Lactobacillaceae	ybbM	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0009987,GO:0015075,GO:0016020,GO:0016021,GO:0019725,GO:0022857,GO:0030003,GO:0031224,GO:0031226,GO:0034220,GO:0042592,GO:0044425,GO:0044459,GO:0044464,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:0098771		ko:K02069		M00211			ko00000,ko00002,ko02000	9.B.25.1			Bacteria	1UY1N@1239,3F4P1@33958,4HDM4@91061,COG0390@1,COG0390@2	NA|NA|NA	S	Uncharacterised protein family (UPF0014)
Y1_g_01421	543734.LCABL_27560	1.7e-159	568.5	Lactobacillaceae	czcD			ko:K16264					ko00000,ko02000	2.A.4.1			Bacteria	1TR92@1239,3F4KJ@33958,4HBCQ@91061,COG1230@1,COG1230@2	NA|NA|NA	P	cation diffusion facilitator family transporter
Y1_g_01422	543734.LCABL_27570	3e-181	641.0	Lactobacillaceae	ispE	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006629,GO:0006720,GO:0006793,GO:0006796,GO:0008144,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0050515,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901576	2.1.1.182,2.7.1.148	ko:K00919,ko:K02528,ko:K16924	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096,M00582	R05634,R10716	RC00002,RC00003,RC01439,RC03257	ko00000,ko00001,ko00002,ko01000,ko02000,ko03009	3.A.1.29		iEC55989_1330.EC55989_1304,iLJ478.TM1383,iYO844.BSU00460	Bacteria	1TPXV@1239,3F43W@33958,4HAV8@91061,COG1947@1,COG1947@2	NA|NA|NA	F	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol
Y1_g_01423	543734.LCABL_27580	1.4e-37	161.8	Lactobacillaceae	veg												Bacteria	1VEQM@1239,3F7D3@33958,4HKF8@91061,COG4466@1,COG4466@2	NA|NA|NA	S	Biofilm formation stimulator VEG
Y1_g_01424	543734.LCABL_27590	1.2e-158	565.8	Lactobacillaceae	ksgA	GO:0000154,GO:0000179,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.182	ko:K02528			R10716	RC00003,RC03257	ko00000,ko01000,ko03009				Bacteria	1TP9W@1239,3F3VC@33958,4HA4R@91061,COG0030@1,COG0030@2	NA|NA|NA	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits
Y1_g_01425	543734.LCABL_27600	2.2e-99	368.2	Lactobacillaceae	rnmV	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0022613,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043822,GO:0044085,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360	3.1.26.8	ko:K05985,ko:K07476					ko00000,ko01000				Bacteria	1V3K3@1239,3F64F@33958,4HH5Y@91061,COG1658@1,COG1658@2	NA|NA|NA	J	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step
Y1_g_01426	543734.LCABL_27610	6.1e-148	530.0	Lactobacillaceae	tatD	GO:0003674,GO:0003824,GO:0004518,GO:0004536,GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901361,GO:1901575		ko:K03424					ko00000,ko01000				Bacteria	1TNY1@1239,3F3N2@33958,4HA74@91061,COG0084@1,COG0084@2	NA|NA|NA	L	hydrolase, TatD family
Y1_g_01427	543734.LCABL_27620	5.7e-80	303.5	Bacteria	manR		2.7.1.200	ko:K02538,ko:K02773	ko00052,ko01100,ko02060,map00052,map01100,map02060	M00279	R05570	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000,ko03000	4.A.5.1			Bacteria	COG1762@1,COG1762@2	NA|NA|NA	G	phosphoenolpyruvate-dependent sugar phosphotransferase system
Y1_g_01428	543734.LCABL_27630	8.6e-187	659.4	Lactobacillaceae			4.1.2.40	ko:K01635	ko00052,ko01100,ko02024,map00052,map01100,map02024		R01069	RC00438,RC00439	ko00000,ko00001,ko01000				Bacteria	1TQRR@1239,3F3UA@33958,4HBS9@91061,COG3684@1,COG3684@2	NA|NA|NA	G	Belongs to the aldolase LacD family
Y1_g_01429	543734.LCABL_27640	8.1e-173	612.8	Lactobacillaceae	yqhA												Bacteria	1V3WP@1239,3F5RU@33958,4HHIH@91061,COG2017@1,COG2017@2	NA|NA|NA	G	Aldose 1-epimerase
Y1_g_01430	543734.LCABL_27650	5.6e-124	450.3	Lactobacillaceae													Bacteria	1TRDQ@1239,3FC2V@33958,4HP0H@91061,COG3279@1,COG3279@2	NA|NA|NA	T	LytTr DNA-binding domain
Y1_g_01431	543734.LCABL_27660	4.8e-144	517.3	Bacilli													Bacteria	1UZ9P@1239,4HQIT@91061,COG3290@1,COG3290@2	NA|NA|NA	T	GHKL domain
Y1_g_01432	543734.LCABL_27670	0.0	1187.6	Lactobacillaceae				ko:K06147					ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21			Bacteria	1TPZP@1239,3F604@33958,4HDMH@91061,COG1132@1,COG1132@2	NA|NA|NA	V	ABC transporter
Y1_g_01433	543734.LCABL_27680	0.0	1239.9	Lactobacillaceae				ko:K06147					ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21			Bacteria	1TPZP@1239,3F53S@33958,4HDMH@91061,COG1132@1,COG1132@2	NA|NA|NA	V	ABC transporter
Y1_g_01434	543734.LCABL_27690	0.0	1334.3	Lactobacillaceae	metG	GO:0003674,GO:0003824,GO:0004812,GO:0004825,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006431,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016				Bacteria	1TPA1@1239,3F3XR@33958,4H9VC@91061,COG0143@1,COG0143@2	NA|NA|NA	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation
Y1_g_01435	543734.LCABL_27700	7.3e-174	616.3	Lactobacillaceae	pepI		3.4.11.5,3.5.1.101	ko:K01259,ko:K18457	ko00330,map00330		R00135		ko00000,ko00001,ko01000,ko01002				Bacteria	1TRMT@1239,3F40N@33958,4HE23@91061,COG2267@1,COG2267@2	NA|NA|NA	E	Releases the N-terminal proline from various substrates
Y1_g_01436	543734.LCABL_27710	5e-153	547.0	Lactobacillaceae	yunF												Bacteria	1TPX4@1239,3F40Y@33958,4HA0X@91061,COG1801@1,COG1801@2	NA|NA|NA	F	Protein of unknown function DUF72
Y1_g_01437	543734.LCABL_27720	6.5e-92	343.2	Lactobacillaceae			3.6.1.55	ko:K03574					ko00000,ko01000,ko03400				Bacteria	1VAC7@1239,3F7HC@33958,4HKN6@91061,COG1051@1,COG1051@2	NA|NA|NA	F	NUDIX domain
Y1_g_01438	543734.LCABL_27730	1e-170	605.9	Lactobacillaceae	ldh		1.1.1.27	ko:K00016	ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922		R00703,R01000,R03104	RC00031,RC00044	ko00000,ko00001,ko01000,ko04147				Bacteria	1UXY2@1239,3F4M2@33958,4HD1S@91061,COG0039@1,COG0039@2	NA|NA|NA	C	Belongs to the LDH MDH superfamily
Y1_g_01439	543734.LCABL_27740	2.6e-106	391.3	Lactobacillaceae	yiiE												Bacteria	1VAQZ@1239,3F6Q5@33958,4HJFH@91061,COG3548@1,COG3548@2	NA|NA|NA	S	Protein of unknown function (DUF1211)
Y1_g_01440	543734.LCABL_27750	4.8e-128	463.8	Lactobacillaceae	cobB			ko:K12410					ko00000,ko01000				Bacteria	1TQKD@1239,3FC3Y@33958,4HGHS@91061,COG0846@1,COG0846@2	NA|NA|NA	K	Sir2 family
Y1_g_01441	543734.LCABL_27760	2.3e-16	90.5	Lactobacillaceae													Bacteria	1U8GG@1239,29QQH@1,30BQA@2,3FAYF@33958,4IIE9@91061	NA|NA|NA		
Y1_g_01442	543734.LCABL_27770	7.2e-172	609.8	Lactobacillaceae													Bacteria	1VT7R@1239,296WI@1,2ZU5A@2,3F4R1@33958,4HVBN@91061	NA|NA|NA		
Y1_g_01443	543734.LCABL_27780	1.6e-96	358.6	Lactobacillaceae	yxkA			ko:K06910					ko00000				Bacteria	1VJEE@1239,3F75J@33958,4HXTJ@91061,COG1881@1,COG1881@2	NA|NA|NA	S	Phosphatidylethanolamine-binding protein
Y1_g_01444	543734.LCABL_27790	2.8e-18	97.8	Lactobacillaceae													Bacteria	1U6QJ@1239,29BUI@1,2ZYSU@2,3F8B7@33958,4IGHU@91061	NA|NA|NA		
Y1_g_01445	1423732.BALS01000010_gene1903	1.9e-149	535.4	Lactobacillaceae	ypuA												Bacteria	1TR2I@1239,3FBNF@33958,4HBVZ@91061,COG4086@1,COG4086@2	NA|NA|NA	S	Protein of unknown function (DUF1002)
Y1_g_01446	543734.LCABL_27810	2.3e-173	614.8	Lactobacillaceae	ppx		3.6.1.11,3.6.1.40	ko:K01524	ko00230,map00230		R03409	RC00002	ko00000,ko00001,ko01000				Bacteria	1TS3I@1239,3F3SR@33958,4HAQS@91061,COG0248@1,COG0248@2	NA|NA|NA	FP	exopolyphosphatase
Y1_g_01447	543734.LCABL_27820	0.0	1420.6	Lactobacillaceae	ppk	GO:0000287,GO:0001666,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0007154,GO:0008150,GO:0008152,GO:0008976,GO:0009267,GO:0009405,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0015968,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0019538,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0036211,GO:0036293,GO:0040007,GO:0042594,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044419,GO:0044464,GO:0046777,GO:0046872,GO:0050896,GO:0051704,GO:0051716,GO:0070482,GO:0071496,GO:0071704,GO:0071944,GO:1901564	2.7.4.1	ko:K00937	ko00190,ko03018,map00190,map03018				ko00000,ko00001,ko01000,ko03019			iJN746.PP_5217	Bacteria	1TNZM@1239,3F3PE@33958,4HA88@91061,COG0855@1,COG0855@2	NA|NA|NA	P	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)
Y1_g_01448	543734.LCABL_27830	2.1e-285	987.6	Lactobacillaceae	ppx3		3.6.1.11,3.6.1.40	ko:K01524	ko00230,map00230		R03409	RC00002	ko00000,ko00001,ko01000				Bacteria	1VT8Q@1239,3F49N@33958,4HB84@91061,COG0248@1,COG0248@2	NA|NA|NA	FP	exopolyphosphatase
Y1_g_01449	543734.LCABL_27840	4.9e-176	623.6	Lactobacillaceae													Bacteria	1TQ12@1239,3F4U1@33958,4HA57@91061,COG4989@1,COG4989@2	NA|NA|NA	S	Aldo keto reductase
Y1_g_01450	543734.LCABL_28010	3.7e-114	417.5	Lactobacillaceae				ko:K07052					ko00000				Bacteria	1VFRX@1239,3F4Q0@33958,4HRQQ@91061,COG1266@1,COG1266@2	NA|NA|NA	S	CAAX protease self-immunity
Y1_g_01452	543734.LCABL_28030	1.8e-116	425.2	Lactobacillaceae	ypgQ			ko:K06950					ko00000				Bacteria	1V7IZ@1239,3F3PN@33958,4HIVB@91061,COG1418@1,COG1418@2	NA|NA|NA	S	Metal dependent phosphohydrolases with conserved 'HD' motif.
Y1_g_01453	543734.LCABL_28040	4.7e-70	270.4	Lactobacillaceae													Bacteria	1U7IQ@1239,29Q5J@1,30B4H@2,3F9S0@33958,4IHFG@91061	NA|NA|NA	K	MarR family
Y1_g_01454	543734.LCABL_28050	0.0	1674.1	Lactobacillaceae	uvrA3			ko:K03701	ko03420,map03420				ko00000,ko00001,ko03400				Bacteria	1TP0A@1239,3FC8R@33958,4HTKA@91061,COG0178@1,COG0178@2	NA|NA|NA	L	excinuclease ABC
Y1_g_01455	543734.LCABL_28060	2.1e-193	681.4	Lactobacillaceae	yghZ			ko:K19265					ko00000,ko01000				Bacteria	1TRS0@1239,3F414@33958,4HAZ2@91061,COG0667@1,COG0667@2	NA|NA|NA	C	Aldo keto reductase family protein
Y1_g_01456	543734.LCABL_28070	5e-145	520.4	Lactobacillaceae													Bacteria	1V8IN@1239,3F5CU@33958,4HJUX@91061,COG0561@1,COG0561@2	NA|NA|NA	S	hydrolase
Y1_g_01457	543734.LCABL_28080	1.4e-59	235.3	Lactobacillaceae													Bacteria	1U708@1239,29PSZ@1,30AR5@2,3F8T2@33958,4IGUJ@91061	NA|NA|NA		
Y1_g_01458	1074451.CRL705_1431	1.4e-11	75.5	Lactobacillaceae													Bacteria	1U6CF@1239,2DKPT@1,30A91@2,3F7KP@33958,4IG44@91061	NA|NA|NA		
Y1_g_01459	543734.LCABL_28100	4.4e-112	410.6	Lactobacillaceae	yoaK												Bacteria	1V1VQ@1239,3F5F5@33958,4HM4F@91061,COG3619@1,COG3619@2	NA|NA|NA	S	Protein of unknown function (DUF1275)
Y1_g_01460	543734.LCABL_28110	8.4e-125	453.0	Lactobacillaceae	yjhF												Bacteria	1VDCB@1239,3FC5R@33958,4HJ9X@91061,COG0406@1,COG0406@2	NA|NA|NA	G	Phosphoglycerate mutase family
Y1_g_01461	543734.LCABL_28120	5e-153	547.0	Lactobacillaceae	yitU		3.1.3.104	ko:K21064	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R07280	RC00017	ko00000,ko00001,ko00002,ko01000				Bacteria	1TREF@1239,3F47B@33958,4H9Y9@91061,COG0561@1,COG0561@2	NA|NA|NA	S	hydrolase
